m_54,1.1387598514556885,0.7813226580619812,0.5351852178573608,0.3856305480003357,0.2872476875782013
m_54,2.3324689865112305,1.5181621313095093,1.0106927156448364,0.7282600402832031,0.5424647927284241
m_54,inf,inf,inf,inf,inf
m_54,inf,inf,inf,inf,inf
m_54,inf,inf,inf,inf,inf
m_54,inf,inf,inf,inf,inf
m_57,1.2024425268173218,0.8749346733093262,0.6197414994239807,0.44655802845954895,0.3326312303543091
m_57,0.8793560266494751,0.6268520355224609,0.4386388063430786,0.3160635232925415,0.23542873561382294
m_57,0.9602725505828857,0.6709503531455994,0.4635348320007324,0.3340024948120117,0.24879106879234314
m_57,1.383929967880249,0.9386556148529053,0.6387569308280945,0.46025970578193665,0.34283730387687683
m_57,3.6453287601470947,2.2775120735168457,1.4967398643493652,1.0784839391708374,0.8033388257026672
m_57,inf,inf,inf,inf,inf
m_57,inf,inf,inf,inf,inf
m_57,inf,inf,inf,inf,inf
m_57,inf,inf,inf,inf,inf
m_60,1.5687485933303833,1.1449137926101685,0.8124414086341858,0.5854089856147766,0.4360582232475281
m_60,1.0779609680175781,0.7677181959152222,0.5368888974189758,0.38685813546180725,0.28816208243370056
m_60,1.1967909336090088,0.830345630645752,0.5714728236198425,0.4117777943611145,0.3067241907119751
m_60,1.9061782360076904,1.2730181217193604,0.859487771987915,0.6193085312843323,0.4613092243671417
m_60,inf,inf,inf,inf,inf
m_60,inf,inf,inf,inf,inf
m_60,inf,inf,inf,inf,inf
m_60,inf,inf,inf,inf,inf
m_63,2.053575038909912,1.5015215873718262,1.066501259803772,0.7684731483459473,0.5724186897277832
m_63,1.388003945350647,0.990420937538147,0.6937071084976196,0.49985435605049133,0.3723304569721222
m_63,1.6169636249542236,1.1265150308609009,0.7765769958496094,0.5595666766166687,0.4168088436126709
m_63,2.6878724098205566,1.7884559631347656,1.2028694152832031,0.866733968257904,0.6456109881401062
m_63,inf,inf,inf,inf,inf
m_63,inf,inf,inf,inf,inf
m_63,inf,inf,inf,inf,inf
m_66,2.736424207687378,2.003901958465576,1.4249309301376343,1.026741623878479,0.7647971510887146
m_66,1.7298882007598877,1.2304027080535889,0.8598575592041016,0.6195749640464783,0.4615076780319214
m_66,2.001241445541382,1.3782286643981934,0.9440239667892456,0.6802214980125427,0.5066819787025452
m_66,3.061925172805786,2.0022759437561035,1.335486888885498,0.9622921943664551,0.7167901992797852
m_66,inf,inf,inf,inf,inf
m_66,inf,inf,inf,inf,inf
m_66,inf,inf,inf,inf,inf
m_69,3.8357198238372803,2.7793562412261963,1.9790735244750977,1.4260319471359253,1.0622197389602661
m_69,2.154006242752075,1.5289090871810913,1.0667380094528198,0.7686437368392944,0.5725457668304443
m_69,2.336186408996582,1.597556710243225,1.0883361101150513,0.7842063903808594,0.584138035774231
m_69,3.293771982192993,2.1522538661956787,1.438797950744629,1.0367335081100464,0.7722398638725281
m_69,inf,inf,inf,inf,inf
m_69,inf,inf,inf,inf,inf
m_69,inf,inf,inf,inf,inf
m_72,5.148186206817627,3.732896327972412,2.564481258392334,1.8478505611419678,1.3764231204986572
m_72,2.294785499572754,1.6168055534362793,1.122904658317566,0.809114933013916,0.6026918292045593
m_72,2.1924257278442383,1.4942420721054077,1.0161309242248535,0.7321785092353821,0.545383632183075
m_72,3.1167898178100586,2.04150390625,1.363401174545288,0.982405960559845,0.7317724823951721
m_72,inf,inf,inf,inf,inf
m_72,inf,inf,inf,inf,inf
m_72,inf,inf,inf,inf,inf
m_75,5.905479431152344,4.310062408447266,2.856863498687744,2.058528184890747,1.5333521366119385
m_75,2.2975878715515137,1.6045418977737427,1.1061986684799194,0.7970773577690125,0.593725323677063
m_75,2.2846219539642334,1.5588430166244507,1.0611258745193481,0.7645998597145081,0.5695335268974304
m_75,3.6771955490112305,2.406172037124634,1.6138535737991333,1.1628707647323608,0.8661967515945435
m_75,inf,inf,inf,inf,inf
m_75,inf,inf,inf,inf,inf
m_75,inf,inf,inf,inf,inf
